Date,Heure Journée,dispo PV,M-E,M,M+E
11/5/2021,    15,0.07,164.056,410.14,656.224
11/5/2021,    16,0.01,0,0,0
11/5/2021,    17,0.00,0,0,0
11/5/2021,    18,0.00,0,0,0
11/5/2021,    19,0.00,0,0,0
11/5/2021,    20,0.00,0,0,0
11/5/2021,    21,0.00,0,0,0
11/5/2021,    22,0.00,0,0,0
11/5/2021,    23,0.00,0,0,0
11/6/2021,    0,0.00,0,0,0
11/6/2021,    1,0.00,0,0,0
11/6/2021,    2,0.00,0,0,0
11/6/2021,    3,0.00,0,0,0
11/6/2021,    4,0.00,0,0,0
11/6/2021,    5,0.00,0,0,0
11/6/2021,    6,0.00,0,0,0
11/6/2021,    7,0.06,21.416,53.54,85.664
11/6/2021,    8,0.18,118.924,297.31,475.696
11/6/2021,    9,0.28,38.74,96.85,154.96
11/6/2021,    10,0.35,120.5,301.25,482
11/6/2021,    11,0.37,167.188,417.97,668.752
11/6/2021,    12,0.36,210.92,527.3,843.68
11/6/2021,    13,0.31,636.644,1591.61,2546.576
11/6/2021,    14,0.21,520.668,1301.67,2082.672
11/6/2021,    15,0.08,314.652,786.63,1258.608
11/6/2021,    16,0.01,0.96,2.4,3.84
11/6/2021,    17,0.00,0,0,0
11/6/2021,    18,0.00,0,0,0
11/6/2021,    19,0.00,0,0,0
11/6/2021,    20,0.00,0,0,0
11/6/2021,    21,0.00,0,0,0
11/6/2021,    22,0.00,0,0,0
11/6/2021,    23,0.00,0,0,0
11/7/2021,    0,0.00,0,0,0
11/7/2021,    1,0.00,0,0,0
11/7/2021,    2,0.00,0,0,0
11/7/2021,    3,0.00,0,0,0
11/7/2021,    4,0.00,0,0,0
11/7/2021,    5,0.00,0,0,0
11/7/2021,    6,0.00,0,0,0
11/7/2021,    7,0.04,98.432,246.08,393.728
11/7/2021,    8,0.11,104.528,261.32,418.112
11/7/2021,    9,0.19,36.056,90.14,144.224
11/7/2021,    10,0.24,173.956,434.89,695.824
11/7/2021,    11,0.24,271.992,679.98,1087.968
11/7/2021,    12,0.22,280.084,700.21,1120.336
11/7/2021,    13,0.18,345.2,863,1380.8
11/7/2021,    14,0.11,46.048,115.12,184.192
11/7/2021,    15,0.04,13.688,34.22,54.752
11/7/2021,    16,0.00,0,0,0
11/7/2021,    17,0.00,0,0,0
11/7/2021,    18,0.00,0,0,0
11/7/2021,    19,0.00,0,0,0
11/7/2021,    20,0.00,0,0,0
11/7/2021,    21,0.00,0,0,0
11/7/2021,    22,0.00,0,0,0
11/7/2021,    23,0.00,0,0,0
11/8/2021,    0,0.00,0,0,0
11/8/2021,    1,0.00,0,0,0
11/8/2021,    2,0.00,0,0,0
11/8/2021,    3,0.00,0,0,0
11/8/2021,    4,0.00,0,0,0
11/8/2021,    5,0.00,0,0,0
11/8/2021,    6,0.00,0,0,0
11/8/2021,    7,0.05,25.536,63.84,102.144
11/8/2021,    8,0.15,113.988,284.97,455.952
11/8/2021,    9,0.26,266.076,665.19,1064.304
11/8/2021,    10,0.33,168.988,422.47,675.952
11/8/2021,    11,0.34,291.256,728.14,1165.024
11/8/2021,    12,0.32,200.816,502.04,803.264
11/8/2021,    13,0.26,272.08,680.2,1088.32
11/8/2021,    14,0.17,116.692,291.73,466.768
11/8/2021,    15,0.07,184.148,460.37,736.592
11/8/2021,    16,0.00,0,0,0
11/8/2021,    17,0.00,0,0,0
11/8/2021,    18,0.00,0,0,0
11/8/2021,    19,0.00,0,0,0
11/8/2021,    20,0.00,0,0,0
11/8/2021,    21,0.00,0,0,0
11/8/2021,    22,0.00,0,0,0
11/8/2021,    23,0.00,0,0,0
11/9/2021,    0,0.00,0,0,0
11/9/2021,    1,0.00,0,0,0
11/9/2021,    2,0.00,0,0,0
11/9/2021,    3,0.00,0,0,0
11/9/2021,    4,0.00,0,0,0
11/9/2021,    5,0.00,0,0,0
11/9/2021,    6,0.00,0,0,0
11/9/2021,    7,0.05,109.064,272.66,436.256
11/9/2021,    8,0.16,314.52,786.3,1258.08
11/9/2021,    9,0.26,231.32,578.3,925.28
11/9/2021,    10,0.34,270.072,675.18,1080.288
11/9/2021,    11,0.38,399.58,998.95,1598.32
11/9/2021,    12,0.36,291.864,729.66,1167.456
11/9/2021,    13,0.29,113.976,284.94,455.904
11/9/2021,    14,0.19,184.588,461.47,738.352
11/9/2021,    15,0.07,166.804,417.01,667.216
11/9/2021,    16,0.00,0,0,0
11/9/2021,    17,0.00,0,0,0
11/9/2021,    18,0.00,0,0,0
11/9/2021,    19,0.00,0,0,0
11/9/2021,    20,0.00,0,0,0
11/9/2021,    21,0.00,0,0,0
11/9/2021,    22,0.00,0,0,0
11/9/2021,    23,0.00,0,0,0
11/10/2021,    0,0.00,0,0,0
11/10/2021,    1,0.00,0,0,0
11/10/2021,    2,0.00,0,0,0
11/10/2021,    3,0.00,0,0,0
11/10/2021,    4,0.00,0,0,0
11/10/2021,    5,0.00,0,0,0
11/10/2021,    6,0.00,0,0,0
11/10/2021,    7,0.03,117.288,293.22,469.152
11/10/2021,    8,0.10,424.62,1061.55,1698.48
11/10/2021,    9,0.18,633.652,1584.13,2534.608
11/10/2021,    10,0.23,455.544,1138.86,1822.176
11/10/2021,    11,0.24,438.952,1097.38,1755.808
11/10/2021,    12,0.23,97.704,244.26,390.816
11/10/2021,    13,0.19,268.868,672.17,1075.472
11/10/2021,    14,0.13,291.256,728.14,1165.024
11/10/2021,    15,0.05,98.444,246.11,393.776
11/10/2021,    16,0.00,0,0,0
11/10/2021,    17,0.00,0,0,0
11/10/2021,    18,0.00,0,0,0
11/10/2021,    19,0.00,0,0,0
11/10/2021,    20,0.00,0,0,0
11/10/2021,    21,0.00,0,0,0
11/10/2021,    22,0.00,0,0,0
11/10/2021,    23,0.00,0,0,0
11/11/2021,    0,0.00,0,0,0
11/11/2021,    1,0.00,0,0,0
11/11/2021,    2,0.00,0,0,0
11/11/2021,    3,0.00,0,0,0
11/11/2021,    4,0.00,0,0,0
11/11/2021,    5,0.00,0,0,0
11/11/2021,    6,0.00,0,0,0
11/11/2021,    7,0.03,37.78,94.45,151.12
11/11/2021,    8,0.13,279.82,699.55,1119.28
11/11/2021,    9,0.22,616.696,1541.74,2466.784
11/11/2021,    10,0.28,684.436,1711.09,2737.744
11/11/2021,    11,0.30,267.456,668.64,1069.824
11/11/2021,    12,0.29,166.76,416.9,667.04
11/11/2021,    13,0.24,61.328,153.32,245.312
11/11/2021,    14,0.16,291.124,727.81,1164.496
11/11/2021,    15,0.06,86.124,215.31,344.496
11/11/2021,    16,0.00,0,0,0
11/11/2021,    17,0.00,0,0,0
11/11/2021,    18,0.00,0,0,0
11/11/2021,    19,0.00,0,0,0
11/11/2021,    20,0.00,0,0,0
11/11/2021,    21,0.00,0,0,0
11/11/2021,    22,0.00,0,0,0
11/11/2021,    23,0.00,0,0,0
11/12/2021,    0,0.00,0,0,0
11/12/2021,    1,0.00,0,0,0
11/12/2021,    2,0.00,0,0,0
11/12/2021,    3,0.00,0,0,0
11/12/2021,    4,0.00,0,0,0
11/12/2021,    5,0.00,0,0,0
11/12/2021,    6,0.00,0,0,0
11/12/2021,    7,0.03,84.368,210.92,337.472
11/12/2021,    8,0.10,400.94,1002.35,1603.76
11/12/2021,    9,0.19,591.392,1478.48,2365.568
11/12/2021,    10,0.25,723.904,1809.76,2895.616
11/12/2021,    11,0.27,769.896,1924.74,3079.584
11/12/2021,    12,0.26,737.472,1843.68,2949.888
11/12/2021,    13,0.21,640.684,1601.71,2562.736
11/12/2021,    14,0.14,487.724,1219.31,1950.896
11/12/2021,    15,0.05,275.7,689.25,1102.8
11/12/2021,    16,0.00,0,0,0
11/12/2021,    17,0.00,0,0,0
11/12/2021,    18,0.00,0,0,0
11/12/2021,    19,0.00,0,0,0
11/12/2021,    20,0.00,0,0,0
11/12/2021,    21,0.00,0,0,0
11/12/2021,    22,0.00,0,0,0
11/12/2021,    23,0.00,0,0,0
11/13/2021,    0,0.00,0,0,0
11/13/2021,    1,0.00,0,0,0
11/13/2021,    2,0.00,0,0,0
11/13/2021,    3,0.00,0,0,0
11/13/2021,    4,0.00,0,0,0
11/13/2021,    5,0.00,0,0,0
11/13/2021,    6,0.00,0,0,0
11/13/2021,    7,0.02,9.816,24.54,39.264
11/13/2021,    8,0.07,24.608,61.52,98.432
11/13/2021,    9,0.12,224.476,561.19,897.904
11/13/2021,    10,0.16,138.696,346.74,554.784
11/13/2021,    11,0.17,52.616,131.54,210.464
11/13/2021,    12,0.15,401.592,1003.98,1606.368
11/13/2021,    13,0.11,54.008,135.02,216.032
11/13/2021,    14,0.06,67.464,168.66,269.856
11/13/2021,    15,0.02,84.112,210.28,336.448
11/13/2021,    16,0.00,0,0,0
11/13/2021,    17,0.00,0,0,0
11/13/2021,    18,0.00,0,0,0
11/13/2021,    19,0.00,0,0,0
11/13/2021,    20,0.00,0,0,0
11/13/2021,    21,0.00,0,0,0
11/13/2021,    22,0.00,0,0,0
11/13/2021,    23,0.00,0,0,0
11/14/2021,    0,0.00,0,0,0
11/14/2021,    1,0.00,0,0,0
11/14/2021,    2,0.00,0,0,0
11/14/2021,    3,0.00,0,0,0
11/14/2021,    4,0.00,0,0,0
11/14/2021,    5,0.00,0,0,0
11/14/2021,    6,0.00,0,0,0
11/14/2021,    7,0.02,3.288,8.22,13.152
11/14/2021,    8,0.07,82.448,206.12,329.792
11/14/2021,    9,0.12,36.42,91.05,145.68
11/14/2021,    10,0.15,116.724,291.81,466.896
11/14/2021,    11,0.16,65.756,164.39,263.024
11/14/2021,    12,0.15,25.744,64.36,102.976
11/14/2021,    13,0.12,317.644,794.11,1270.576
11/14/2021,    14,0.07,38.652,96.63,154.608
11/14/2021,    15,0.02,39.876,99.69,159.504
11/14/2021,    16,0.00,0,0,0
11/14/2021,    17,0.00,0,0,0
11/14/2021,    18,0.00,0,0,0
11/14/2021,    19,0.00,0,0,0
11/14/2021,    20,0.00,0,0,0
11/14/2021,    21,0.00,0,0,0
11/14/2021,    22,0.00,0,0,0
11/14/2021,    23,0.00,0,0,0
11/15/2021,    0,0.00,0,0,0
11/15/2021,    1,0.00,0,0,0
11/15/2021,    2,0.00,0,0,0
11/15/2021,    3,0.00,0,0,0
11/15/2021,    4,0.00,0,0,0
11/15/2021,    5,0.00,0,0,0
11/15/2021,    6,0.00,0,0,0
11/15/2021,    7,0.01,1.236,3.09,4.944
11/15/2021,    8,0.05,6.968,17.42,27.872
11/15/2021,    9,0.08,23.704,59.26,94.816
11/15/2021,    10,0.10,39.92,99.8,159.68
11/15/2021,    11,0.11,44.844,112.11,179.376
11/15/2021,    12,0.09,64.428,161.07,257.712
11/15/2021,    13,0.07,34.744,86.86,138.976
11/15/2021,    14,0.04,18.924,47.31,75.696
11/15/2021,    15,0.01,6.9,17.25,27.6
11/15/2021,    16,0.00,0,0,0
11/15/2021,    17,0.00,0,0,0
11/15/2021,    18,0.00,0,0,0
11/15/2021,    19,0.00,0,0,0
11/15/2021,    20,0.00,0,0,0
11/15/2021,    21,0.00,0,0,0
11/15/2021,    22,0.00,0,0,0
11/15/2021,    23,0.00,0,0,0
11/16/2021,    0,0.00,0,0,0
11/16/2021,    1,0.00,0,0,0
11/16/2021,    2,0.00,0,0,0
11/16/2021,    3,0.00,0,0,0
11/16/2021,    4,0.00,0,0,0
11/16/2021,    5,0.00,0,0,0
11/16/2021,    6,0.00,0,0,0
11/16/2021,    7,0.02,0,0,0
11/16/2021,    8,0.06,41.036,102.59,164.144
11/16/2021,    9,0.10,36.776,91.94,147.104
11/16/2021,    10,0.13,82.324,205.81,329.296
11/16/2021,    11,0.14,67.244,168.11,268.976
11/16/2021,    12,0.14,57.616,144.04,230.464
11/16/2021,    13,0.11,47.264,118.16,189.056
11/16/2021,    14,0.06,27.488,68.72,109.952
11/16/2021,    15,0.02,32.148,80.37,128.592
11/16/2021,    16,0.00,0,0,0
11/16/2021,    17,0.00,0,0,0
11/16/2021,    18,0.00,0,0,0
11/16/2021,    19,0.00,0,0,0
11/16/2021,    20,0.00,0,0,0
11/16/2021,    21,0.00,0,0,0
11/16/2021,    22,0.00,0,0,0
11/16/2021,    23,0.00,0,0,0
11/17/2021,    0,0.00,0,0,0
11/17/2021,    1,0.00,0,0,0
11/17/2021,    2,0.00,0,0,0
11/17/2021,    3,0.00,0,0,0
11/17/2021,    4,0.00,0,0,0
11/17/2021,    5,0.00,0,0,0
11/17/2021,    6,0.00,0,0,0
11/17/2021,    7,0.01,0,0,0
11/17/2021,    8,0.05,33.02,82.55,132.08
11/17/2021,    9,0.10,23.24,58.1,92.96
11/17/2021,    10,0.14,39.512,98.78,158.048
11/17/2021,    11,0.16,71.328,178.32,285.312
11/17/2021,    12,0.15,172.024,430.06,688.096
11/17/2021,    13,0.13,164.188,410.47,656.752
11/17/2021,    14,0.08,97.352,243.38,389.408
11/17/2021,    15,0.02,77.104,192.76,308.416
11/17/2021,    16,0.00,0,0,0
11/17/2021,    17,0.00,0,0,0
11/17/2021,    18,0.00,0,0,0
11/17/2021,    19,0.00,0,0,0
11/17/2021,    20,0.00,0,0,0
11/17/2021,    21,0.00,0,0,0
11/17/2021,    22,0.00,0,0,0
11/17/2021,    23,0.00,0,0,0
11/18/2021,    0,0.00,0,0,0
11/18/2021,    1,0.00,0,0,0
11/18/2021,    2,0.00,0,0,0
11/18/2021,    3,0.00,0,0,0
11/18/2021,    4,0.00,0,0,0
11/18/2021,    5,0.00,0,0,0
11/18/2021,    6,0.00,0,0,0
11/18/2021,    7,0.03,0.176,0.44,0.704
11/18/2021,    8,0.11,76.108,190.27,304.432
11/18/2021,    9,0.20,108.348,270.87,433.392
11/18/2021,    10,0.27,112.244,280.61,448.976
11/18/2021,    11,0.30,559.684,1399.21,2238.736
11/18/2021,    12,0.28,340.772,851.93,1363.088
11/18/2021,    13,0.23,133.384,333.46,533.536
11/18/2021,    14,0.15,237.724,594.31,950.896
11/18/2021,    15,0.05,64.804,162.01,259.216
11/18/2021,    16,0.00,0,0,0
11/18/2021,    17,0.00,0,0,0
11/18/2021,    18,0.00,0,0,0
11/18/2021,    19,0.00,0,0,0
11/18/2021,    20,0.00,0,0,0
11/18/2021,    21,0.00,0,0,0
11/18/2021,    22,0.00,0,0,0
11/18/2021,    23,0.00,0,0,0
11/19/2021,    0,0.00,0,0,0
11/19/2021,    1,0.00,0,0,0
11/19/2021,    2,0.00,0,0,0
11/19/2021,    3,0.00,0,0,0
11/19/2021,    4,0.00,0,0,0
11/19/2021,    5,0.00,0,0,0
11/19/2021,    6,0.00,0,0,0
11/19/2021,    7,0.03,0,0,0
11/19/2021,    8,0.13,185.66,464.15,742.64
11/19/2021,    9,0.23,408.148,1020.37,1632.592
11/19/2021,    10,0.30,740.984,1852.46,2963.936
11/19/2021,    11,0.34,811.208,2028.02,3244.832
11/19/2021,    12,0.34,774.06,1935.15,3096.24
11/19/2021,    13,0.29,686.168,1715.42,2744.672
11/19/2021,    14,0.19,508.812,1272.03,2035.248
11/19/2021,    15,0.06,260.612,651.53,1042.448
11/19/2021,    16,0.00,0,0,0
11/19/2021,    17,0.00,0,0,0
11/19/2021,    18,0.00,0,0,0
11/19/2021,    19,0.00,0,0,0
11/19/2021,    20,0.00,0,0,0
11/19/2021,    21,0.00,0,0,0
11/19/2021,    22,0.00,0,0,0
11/19/2021,    23,0.00,0,0,0
11/20/2021,    0,0.00,0,0,0
11/20/2021,    1,0.00,0,0,0
11/20/2021,    2,0.00,0,0,0
11/20/2021,    3,0.00,0,0,0
11/20/2021,    4,0.00,0,0,0
11/20/2021,    5,0.00,0,0,0
11/20/2021,    6,0.00,0,0,0
11/20/2021,    7,0.03,0,0,0
11/20/2021,    8,0.12,295.464,738.66,1181.856
11/20/2021,    9,0.20,379.248,948.12,1516.992
11/20/2021,    10,0.25,659.716,1649.29,2638.864
11/20/2021,    11,0.26,774.112,1935.28,3096.448
11/20/2021,    12,0.24,746.468,1866.17,2985.872
11/20/2021,    13,0.19,643.268,1608.17,2573.072
11/20/2021,    14,0.11,494.88,1237.2,1979.52
11/20/2021,    15,0.03,273.128,682.82,1092.512
11/20/2021,    16,0.00,0,0,0
11/20/2021,    17,0.00,0,0,0
11/20/2021,    18,0.00,0,0,0
11/20/2021,    19,0.00,0,0,0
11/20/2021,    20,0.00,0,0,0
11/20/2021,    21,0.00,0,0,0
11/20/2021,    22,0.00,0,0,0
11/20/2021,    23,0.00,0,0,0
11/21/2021,    0,0.00,0,0,0
11/21/2021,    1,0.00,0,0,0
11/21/2021,    2,0.00,0,0,0
11/21/2021,    3,0.00,0,0,0
11/21/2021,    4,0.00,0,0,0
11/21/2021,    5,0.00,0,0,0
11/21/2021,    6,0.00,0,0,0
11/21/2021,    7,0.01,0,0,0
11/21/2021,    8,0.05,178.064,445.16,712.256
11/21/2021,    9,0.09,87.604,219.01,350.416
11/21/2021,    10,0.12,47.36,118.4,189.44
11/21/2021,    11,0.12,158.148,395.37,632.592
11/21/2021,    12,0.11,124.188,310.47,496.752
11/21/2021,    13,0.09,217.42,543.55,869.68
11/21/2021,    14,0.05,71.616,179.04,286.464
11/21/2021,    15,0.02,33.108,82.77,132.432
11/21/2021,    16,0.00,0,0,0
11/21/2021,    17,0.00,0,0,0
11/21/2021,    18,0.00,0,0,0
11/21/2021,    19,0.00,0,0,0
11/21/2021,    20,0.00,0,0,0
11/21/2021,    21,0.00,0,0,0
11/21/2021,    22,0.00,0,0,0
11/21/2021,    23,0.00,0,0,0
11/22/2021,    0,0.00,0,0,0
11/22/2021,    1,0.00,0,0,0
11/22/2021,    2,0.00,0,0,0
11/22/2021,    3,0.00,0,0,0
11/22/2021,    4,0.00,0,0,0
11/22/2021,    5,0.00,0,0,0
11/22/2021,    6,0.00,0,0,0
11/22/2021,    7,0.02,0,0,0
11/22/2021,    8,0.07,27.444,68.61,109.776
11/22/2021,    9,0.14,68.016,170.04,272.064
11/22/2021,    10,0.19,52.648,131.62,210.592
11/22/2021,    11,0.21,35.528,88.82,142.112
11/22/2021,    12,0.20,30.516,76.29,122.064
11/22/2021,    13,0.17,41.3,103.25,165.2
11/22/2021,    14,0.11,26.384,65.96,105.536
11/22/2021,    15,0.04,9.052,22.63,36.208
11/22/2021,    16,0.00,0,0,0
11/22/2021,    17,0.00,0,0,0
11/22/2021,    18,0.00,0,0,0
11/22/2021,    19,0.00,0,0,0
11/22/2021,    20,0.00,0,0,0
11/22/2021,    21,0.00,0,0,0
11/22/2021,    22,0.00,0,0,0
11/22/2021,    23,0.00,0,0,0
11/23/2021,    0,0.00,0,0,0
11/23/2021,    1,0.00,0,0,0
11/23/2021,    2,0.00,0,0,0
11/23/2021,    3,0.00,0,0,0
11/23/2021,    4,0.00,0,0,0
11/23/2021,    5,0.00,0,0,0
11/23/2021,    6,0.00,0,0,0
11/23/2021,    7,0.02,0,0,0
11/23/2021,    8,0.11,36.852,92.13,147.408
11/23/2021,    9,0.21,48.124,120.31,192.496
11/23/2021,    10,0.28,139.944,349.86,559.776
11/23/2021,    11,0.31,126.552,316.38,506.208
11/23/2021,    12,0.28,159.252,398.13,637.008
11/23/2021,    13,0.22,110.82,277.05,443.28
11/23/2021,    14,0.13,16.836,42.09,67.344
11/23/2021,    15,0.03,32.216,80.54,128.864
11/23/2021,    16,0.00,0,0,0
11/23/2021,    17,0.00,0,0,0
11/23/2021,    18,0.00,0,0,0
11/23/2021,    19,0.00,0,0,0
11/23/2021,    20,0.00,0,0,0
11/23/2021,    21,0.00,0,0,0
11/23/2021,    22,0.00,0,0,0
11/23/2021,    23,0.00,0,0,0
11/24/2021,    0,0.00,0,0,0
11/24/2021,    1,0.00,0,0,0
11/24/2021,    2,0.00,0,0,0
11/24/2021,    3,0.00,0,0,0
11/24/2021,    4,0.00,0,0,0
11/24/2021,    5,0.00,0,0,0
11/24/2021,    6,0.00,0,0,0
11/24/2021,    7,0.01,0,0,0
11/24/2021,    8,0.06,76.22,190.55,304.88
11/24/2021,    9,0.11,568.86,1422.15,2275.44
11/24/2021,    10,0.15,612.2,1530.5,2448.8
11/24/2021,    11,0.16,711.46,1778.65,2845.84
11/24/2021,    12,0.15,557.828,1394.57,2231.312
11/24/2021,    13,0.12,679.744,1699.36,2718.976
11/24/2021,    14,0.06,225.68,564.2,902.72
11/24/2021,    15,0.02,140.232,350.58,560.928
11/24/2021,    16,0.00,0,0,0
11/24/2021,    17,0.00,0,0,0
11/24/2021,    18,0.00,0,0,0
11/24/2021,    19,0.00,0,0,0
11/24/2021,    20,0.00,0,0,0
11/24/2021,    21,0.00,0,0,0
11/24/2021,    22,0.00,0,0,0
11/24/2021,    23,0.00,0,0,0
11/25/2021,    0,0.00,0,0,0
11/25/2021,    1,0.00,0,0,0
11/25/2021,    2,0.00,0,0,0
11/25/2021,    3,0.00,0,0,0
11/25/2021,    4,0.00,0,0,0
11/25/2021,    5,0.00,0,0,0
11/25/2021,    6,0.00,0,0,0
11/25/2021,    7,0.01,0,0,0
11/25/2021,    8,0.04,33.54,83.85,134.16
11/25/2021,    9,0.07,69.86,174.65,279.44
11/25/2021,    10,0.10,150.352,375.88,601.408
11/25/2021,    11,0.12,132.868,332.17,531.472
11/25/2021,    12,0.11,73.44,183.6,293.76
11/25/2021,    13,0.09,58.7,146.75,234.8
11/25/2021,    14,0.05,46.744,116.86,186.976
11/25/2021,    15,0.02,1.248,3.12,4.992
11/25/2021,    16,0.00,0,0,0
11/25/2021,    17,0.00,0,0,0
11/25/2021,    18,0.00,0,0,0
11/25/2021,    19,0.00,0,0,0
11/25/2021,    20,0.00,0,0,0
11/25/2021,    21,0.00,0,0,0
11/25/2021,    22,0.00,0,0,0
11/25/2021,    23,0.00,0,0,0
11/26/2021,    0,0.00,0,0,0
11/26/2021,    1,0.00,0,0,0
11/26/2021,    2,0.00,0,0,0
11/26/2021,    3,0.00,0,0,0
11/26/2021,    4,0.00,0,0,0
11/26/2021,    5,0.00,0,0,0
11/26/2021,    6,0.00,0,0,0
11/26/2021,    7,0.01,0,0,0
11/26/2021,    8,0.05,21.284,53.21,85.136
11/26/2021,    9,0.10,95.596,238.99,382.384
11/26/2021,    10,0.14,96.072,240.18,384.288
11/26/2021,    11,0.16,153.356,383.39,613.424
11/26/2021,    12,0.17,180.328,450.82,721.312
11/26/2021,    13,0.13,54.992,137.48,219.968
11/26/2021,    14,0.08,252.364,630.91,1009.456
11/26/2021,    15,0.02,89.124,222.81,356.496
11/26/2021,    16,0.00,0,0,0
11/26/2021,    17,0.00,0,0,0
11/26/2021,    18,0.00,0,0,0
11/26/2021,    19,0.00,0,0,0
11/26/2021,    20,0.00,0,0,0
11/26/2021,    21,0.00,0,0,0
11/26/2021,    22,0.00,0,0,0
11/26/2021,    23,0.00,0,0,0
11/27/2021,    0,0.00,0,0,0
11/27/2021,    1,0.00,0,0,0
11/27/2021,    2,0.00,0,0,0
11/27/2021,    3,0.00,0,0,0
11/27/2021,    4,0.00,0,0,0
11/27/2021,    5,0.00,0,0,0
11/27/2021,    6,0.00,0,0,0
11/27/2021,    7,0.01,0,0,0
11/27/2021,    8,0.05,396.656,991.64,1586.624
11/27/2021,    9,0.12,181.308,453.27,725.232
11/27/2021,    10,0.18,636.708,1591.77,2546.832
11/27/2021,    11,0.18,529.908,1324.77,2119.632
11/27/2021,    12,0.15,87.7,219.25,350.8
11/27/2021,    13,0.12,64.516,161.29,258.064
11/27/2021,    14,0.07,197.228,493.07,788.912
11/27/2021,    15,0.02,3.38,8.45,13.52
11/27/2021,    16,0.00,0,0,0
11/27/2021,    17,0.00,0,0,0
11/27/2021,    18,0.00,0,0,0
11/27/2021,    19,0.00,0,0,0
11/27/2021,    20,0.00,0,0,0
11/27/2021,    21,0.00,0,0,0
11/27/2021,    22,0.00,0,0,0
11/27/2021,    23,0.00,0,0,0
11/28/2021,    0,0.00,0,0,0
11/28/2021,    1,0.00,0,0,0
11/28/2021,    2,0.00,0,0,0
11/28/2021,    3,0.00,0,0,0
11/28/2021,    4,0.00,0,0,0
11/28/2021,    5,0.00,0,0,0
11/28/2021,    6,0.00,0,0,0
11/28/2021,    7,0.01,0,0,0
11/28/2021,    8,0.07,2.32,5.8,9.28
11/28/2021,    9,0.14,45.332,113.33,181.328
11/28/2021,    10,0.19,35.904,89.76,143.616
11/28/2021,    11,0.19,20.38,50.95,81.52
11/28/2021,    12,0.16,136.828,342.07,547.312
11/28/2021,    13,0.12,53.952,134.88,215.808
11/28/2021,    14,0.06,14.24,35.6,56.96
11/28/2021,    15,0.02,139.06,347.65,556.24
11/28/2021,    16,0.00,0,0,0
11/28/2021,    17,0.00,0,0,0
11/28/2021,    18,0.00,0,0,0
11/28/2021,    19,0.00,0,0,0
11/28/2021,    20,0.00,0,0,0
11/28/2021,    21,0.00,0,0,0
11/28/2021,    22,0.00,0,0,0
11/28/2021,    23,0.00,0,0,0
11/29/2021,    0,0.00,0,0,0
11/29/2021,    1,0.00,0,0,0
11/29/2021,    2,0.00,0,0,0
11/29/2021,    3,0.00,0,0,0
11/29/2021,    4,0.00,0,0,0
11/29/2021,    5,0.00,0,0,0
11/29/2021,    6,0.00,0,0,0
11/29/2021,    7,0.01,0,0,0
11/29/2021,    8,0.07,185.692,464.23,742.768
11/29/2021,    9,0.14,65.004,162.51,260.016
11/29/2021,    10,0.19,116.396,290.99,465.584
11/29/2021,    11,0.21,47.284,118.21,189.136
11/29/2021,    12,0.21,71.088,177.72,284.352
11/29/2021,    13,0.17,33.44,83.6,133.76
11/29/2021,    14,0.10,18.856,47.14,75.424
11/29/2021,    15,0.03,19.672,49.18,78.688
11/29/2021,    16,0.00,0,0,0
11/29/2021,    17,0.00,0,0,0
11/29/2021,    18,0.00,0,0,0
11/29/2021,    19,0.00,0,0,0
11/29/2021,    20,0.00,0,0,0
11/29/2021,    21,0.00,0,0,0
11/29/2021,    22,0.00,0,0,0
11/29/2021,    23,0.00,0,0,0
11/30/2021,    0,0.00,0,0,0
11/30/2021,    1,0.00,0,0,0
11/30/2021,    2,0.00,0,0,0
11/30/2021,    3,0.00,0,0,0
11/30/2021,    4,0.00,0,0,0
11/30/2021,    5,0.00,0,0,0
11/30/2021,    6,0.00,0,0,0
11/30/2021,    7,0.02,0,0,0
11/30/2021,    8,0.09,256.48,641.2,1025.92
11/30/2021,    9,0.18,343.972,859.93,1375.888
11/30/2021,    10,0.24,751.492,1878.73,3005.968
11/30/2021,    11,0.26,668.296,1670.74,2673.184
11/30/2021,    12,0.25,520.988,1302.47,2083.952
11/30/2021,    13,0.21,336.664,841.66,1346.656
11/30/2021,    14,0.12,266.916,667.29,1067.664
11/30/2021,    15,0.03,93.852,234.63,375.408
11/30/2021,    16,0.00,0,0,0
11/30/2021,    17,0.00,0,0,0
11/30/2021,    18,0.00,0,0,0
11/30/2021,    19,0.00,0,0,0
11/30/2021,    20,0.00,0,0,0
11/30/2021,    21,0.00,0,0,0
11/30/2021,    22,0.00,0,0,0
11/30/2021,    23,0.00,0,0,0
12/1/2021,    0,0.00,0,0,0
12/1/2021,    1,0.00,0,0,0
12/1/2021,    2,0.00,0,0,0
12/1/2021,    3,0.00,0,0,0
12/1/2021,    4,0.00,0,0,0
12/1/2021,    5,0.00,0,0,0
12/1/2021,    6,0.00,0,0,0
12/1/2021,    7,0.01,0,0,0
12/1/2021,    8,0.06,5.124,12.81,20.496
12/1/2021,    9,0.11,33.508,83.77,134.032
12/1/2021,    10,0.13,126.696,316.74,506.784
12/1/2021,    11,0.14,121.88,304.7,487.52
12/1/2021,    12,0.12,109.816,274.54,439.264
12/1/2021,    13,0.10,54.208,135.52,216.832
12/1/2021,    14,0.06,347.396,868.49,1389.584
12/1/2021,    15,0.02,29.012,72.53,116.048
12/1/2021,    16,0.00,0,0,0
12/1/2021,    17,0.00,0,0,0
