Date,Heure Journée,P,M-E,M,M+E
9/26/2021,    0,0,0,0,0
9/26/2021,    1,0,0,0,0
9/26/2021,    2,0,0,0,0
9/26/2021,    3,0,0,0,0
9/26/2021,    4,0,0,0,0
9/26/2021,    5,0,0,0,0
9/26/2021,    6,111.5,44.6,111.5,178.4
9/26/2021,    7,711.86,284.744,711.86,1138.976
9/26/2021,    8,1344.7,537.88,1344.7,2151.52
9/26/2021,    9,1637.18,654.872,1637.18,2619.488
9/26/2021,    10,1804.98,721.992,1804.98,2887.968
9/26/2021,    11,2059.46,823.784,2059.46,3295.136
9/26/2021,    12,1691.47,676.588,1691.47,2706.352
9/26/2021,    13,1277.49,510.996,1277.49,2043.984
9/26/2021,    14,489.76,195.904,489.76,783.616
9/26/2021,    15,493.71,197.484,493.71,789.936
9/26/2021,    16,253.42,101.368,253.42,405.472
9/26/2021,    17,22.94,9.176,22.94,36.704
9/26/2021,    18,0,0,0,0
9/26/2021,    19,0,0,0,0
9/26/2021,    20,0,0,0,0
9/26/2021,    21,0,0,0,0
9/26/2021,    22,0,0,0,0
9/26/2021,    23,0,0,0,0
9/27/2021,    0,0,0,0,0
9/27/2021,    1,0,0,0,0
9/27/2021,    2,0,0,0,0
9/27/2021,    3,0,0,0,0
9/27/2021,    4,0,0,0,0
9/27/2021,    5,0,0,0,0
9/27/2021,    6,115.7,46.28,115.7,185.12
9/27/2021,    7,694.66,277.864,694.66,1111.456
9/27/2021,    8,408.89,163.556,408.89,654.224
9/27/2021,    9,564.25,225.7,564.25,902.8
9/27/2021,    10,1037.4,414.96,1037.4,1659.84
9/27/2021,    11,1077.81,431.124,1077.81,1724.496
9/27/2021,    12,590.7,236.28,590.7,945.12
9/27/2021,    13,907.93,363.172,907.93,1452.688
9/27/2021,    14,110.54,44.216,110.54,176.864
9/27/2021,    15,1114.13,445.652,1114.13,1782.608
9/27/2021,    16,231.54,92.616,231.54,370.464
9/27/2021,    17,17.17,6.868,17.17,27.472
9/27/2021,    18,0,0,0,0
9/27/2021,    19,0,0,0,0
9/27/2021,    20,0,0,0,0
9/27/2021,    21,0,0,0,0
9/27/2021,    22,0,0,0,0
9/27/2021,    23,0,0,0,0
9/28/2021,    0,0,0,0,0
9/28/2021,    1,0,0,0,0
9/28/2021,    2,0,0,0,0
9/28/2021,    3,0,0,0,0
9/28/2021,    4,0,0,0,0
9/28/2021,    5,0,0,0,0
9/28/2021,    6,48.93,19.572,48.93,78.288
9/28/2021,    7,267.69,107.076,267.69,428.304
9/28/2021,    8,1070.41,428.164,1070.41,1712.656
9/28/2021,    9,1650.81,660.324,1650.81,2641.296
9/28/2021,    10,1917.04,766.816,1917.04,3067.264
9/28/2021,    11,2031.91,812.764,2031.91,3251.056
9/28/2021,    12,1676.67,670.668,1676.67,2682.672
9/28/2021,    13,1215.61,486.244,1215.61,1944.976
9/28/2021,    14,700.21,280.084,700.21,1120.336
9/28/2021,    15,365.4,146.16,365.4,584.64
9/28/2021,    16,169.02,67.608,169.02,270.432
9/28/2021,    17,4.25,1.7,4.25,6.8
9/28/2021,    18,0,0,0,0
9/28/2021,    19,0,0,0,0
9/28/2021,    20,0,0,0,0
9/28/2021,    21,0,0,0,0
9/28/2021,    22,0,0,0,0
9/28/2021,    23,0,0,0,0
9/29/2021,    0,0,0,0,0
9/29/2021,    1,0,0,0,0
9/29/2021,    2,0,0,0,0
9/29/2021,    3,0,0,0,0
9/29/2021,    4,0,0,0,0
9/29/2021,    5,0,0,0,0
9/29/2021,    6,98.09,39.236,98.09,156.944
9/29/2021,    7,607.83,243.132,607.83,972.528
9/29/2021,    8,489.18,195.672,489.18,782.688
9/29/2021,    9,480.65,192.26,480.65,769.04
9/29/2021,    10,318.5,127.4,318.5,509.6
9/29/2021,    11,709.54,283.816,709.54,1135.264
9/29/2021,    12,693.48,277.392,693.48,1109.568
9/29/2021,    13,831.48,332.592,831.48,1330.368
9/29/2021,    14,1452.31,580.924,1452.31,2323.696
9/29/2021,    15,563.54,225.416,563.54,901.664
9/29/2021,    16,395.04,158.016,395.04,632.064
9/29/2021,    17,10.52,4.208,10.52,16.832
9/29/2021,    18,0,0,0,0
9/29/2021,    19,0,0,0,0
9/29/2021,    20,0,0,0,0
9/29/2021,    21,0,0,0,0
9/29/2021,    22,0,0,0,0
9/29/2021,    23,0,0,0,0
9/30/2021,    0,0,0,0,0
9/30/2021,    1,0,0,0,0
9/30/2021,    2,0,0,0,0
9/30/2021,    3,0,0,0,0
9/30/2021,    4,0,0,0,0
9/30/2021,    5,0,0,0,0
9/30/2021,    6,61.22,24.488,61.22,97.952
9/30/2021,    7,750.64,300.256,750.64,1201.024
9/30/2021,    8,1306.72,522.688,1306.72,2090.752
9/30/2021,    9,1764.55,705.82,1764.55,2823.28
9/30/2021,    10,2035.22,814.088,2035.22,3256.352
9/30/2021,    11,2091.83,836.732,2091.83,3346.928
9/30/2021,    12,2023.63,809.452,2023.63,3237.808
9/30/2021,    13,1881.96,752.784,1881.96,3011.136
9/30/2021,    14,1567.51,627.004,1567.51,2508.016
9/30/2021,    15,1092.55,437.02,1092.55,1748.08
9/30/2021,    16,475.44,190.176,475.44,760.704
9/30/2021,    17,9.22,3.688,9.22,14.752
9/30/2021,    18,0,0,0,0
9/30/2021,    19,0,0,0,0
9/30/2021,    20,0,0,0,0
9/30/2021,    21,0,0,0,0
9/30/2021,    22,0,0,0,0
9/30/2021,    23,0,0,0,0
10/1/2021,    0,0,0,0,0
10/1/2021,    1,0,0,0,0
10/1/2021,    2,0,0,0,0
10/1/2021,    3,0,0,0,0
10/1/2021,    4,0,0,0,0
10/1/2021,    5,0,0,0,0
10/1/2021,    6,65.85,26.34,65.85,105.36
10/1/2021,    7,744.29,297.716,744.29,1190.864
10/1/2021,    8,1313.18,525.272,1313.18,2101.088
10/1/2021,    9,1725.47,690.188,1725.47,2760.752
10/1/2021,    10,1854.03,741.612,1854.03,2966.448
10/1/2021,    11,1920.44,768.176,1920.44,3072.704
10/1/2021,    12,1504.37,601.748,1504.37,2406.992
10/1/2021,    13,1508.75,603.5,1508.75,2414
10/1/2021,    14,946.93,378.772,946.93,1515.088
10/1/2021,    15,390.68,156.272,390.68,625.088
10/1/2021,    16,273.87,109.548,273.87,438.192
10/1/2021,    17,2.13,0.852,2.13,3.408
10/1/2021,    18,0,0,0,0
10/1/2021,    19,0,0,0,0
10/1/2021,    20,0,0,0,0
10/1/2021,    21,0,0,0,0
10/1/2021,    22,0,0,0,0
10/1/2021,    23,0,0,0,0
10/2/2021,    0,0,0,0,0
10/2/2021,    1,0,0,0,0
10/2/2021,    2,0,0,0,0
10/2/2021,    3,0,0,0,0
10/2/2021,    4,0,0,0,0
10/2/2021,    5,0,0,0,0
10/2/2021,    6,47.47,18.988,47.47,75.952
10/2/2021,    7,432.71,173.084,432.71,692.336
10/2/2021,    8,990.07,396.028,990.07,1584.112
10/2/2021,    9,1570.61,628.244,1570.61,2512.976
10/2/2021,    10,1620.04,648.016,1620.04,2592.064
10/2/2021,    11,1806.34,722.536,1806.34,2890.144
10/2/2021,    12,1881.66,752.664,1881.66,3010.656
10/2/2021,    13,1539,615.6,1539,2462.4
10/2/2021,    14,764.71,305.884,764.71,1223.536
10/2/2021,    15,483.86,193.544,483.86,774.176
10/2/2021,    16,38.89,15.556,38.89,62.224
10/2/2021,    17,0,0,0,0
10/2/2021,    18,0,0,0,0
10/2/2021,    19,0,0,0,0
10/2/2021,    20,0,0,0,0
10/2/2021,    21,0,0,0,0
10/2/2021,    22,0,0,0,0
10/2/2021,    23,0,0,0,0
10/3/2021,    0,0,0,0,0
10/3/2021,    1,0,0,0,0
10/3/2021,    2,0,0,0,0
10/3/2021,    3,0,0,0,0
10/3/2021,    4,0,0,0,0
10/3/2021,    5,0,0,0,0
10/3/2021,    6,1.66,0.664,1.66,2.656
10/3/2021,    7,188.65,75.46,188.65,301.84
10/3/2021,    8,667.89,267.156,667.89,1068.624
10/3/2021,    9,99.42,39.768,99.42,159.072
10/3/2021,    10,129.86,51.944,129.86,207.776
10/3/2021,    11,348.26,139.304,348.26,557.216
10/3/2021,    12,85.12,34.048,85.12,136.192
10/3/2021,    13,75.71,30.284,75.71,121.136
10/3/2021,    14,56.77,22.708,56.77,90.832
10/3/2021,    15,72.26,28.904,72.26,115.616
10/3/2021,    16,28.07,11.228,28.07,44.912
10/3/2021,    17,0,0,0,0
10/3/2021,    18,0,0,0,0
10/3/2021,    19,0,0,0,0
10/3/2021,    20,0,0,0,0
10/3/2021,    21,0,0,0,0
10/3/2021,    22,0,0,0,0
10/3/2021,    23,0,0,0,0
10/4/2021,    0,0,0,0,0
10/4/2021,    1,0,0,0,0
10/4/2021,    2,0,0,0,0
10/4/2021,    3,0,0,0,0
10/4/2021,    4,0,0,0,0
10/4/2021,    5,0,0,0,0
10/4/2021,    6,5.38,2.152,5.38,8.608
10/4/2021,    7,114.9,45.96,114.9,183.84
10/4/2021,    8,812.54,325.016,812.54,1300.064
10/4/2021,    9,487.33,194.932,487.33,779.728
10/4/2021,    10,1749.48,699.792,1749.48,2799.168
10/4/2021,    11,1806.12,722.448,1806.12,2889.792
10/4/2021,    12,1180.87,472.348,1180.87,1889.392
10/4/2021,    13,776.19,310.476,776.19,1241.904
10/4/2021,    14,494.1,197.64,494.1,790.56
10/4/2021,    15,366.91,146.764,366.91,587.056
10/4/2021,    16,161.93,64.772,161.93,259.088
10/4/2021,    17,0,0,0,0
10/4/2021,    18,0,0,0,0
10/4/2021,    19,0,0,0,0
10/4/2021,    20,0,0,0,0
10/4/2021,    21,0,0,0,0
10/4/2021,    22,0,0,0,0
10/4/2021,    23,0,0,0,0
10/5/2021,    0,0,0,0,0
10/5/2021,    1,0,0,0,0
10/5/2021,    2,0,0,0,0
10/5/2021,    3,0,0,0,0
10/5/2021,    4,0,0,0,0
10/5/2021,    5,0,0,0,0
10/5/2021,    6,0.8,0.32,0.8,1.28
10/5/2021,    7,35.63,14.252,35.63,57.008
10/5/2021,    8,346.3,138.52,346.3,554.08
10/5/2021,    9,223.23,89.292,223.23,357.168
10/5/2021,    10,557.52,223.008,557.52,892.032
10/5/2021,    11,191.96,76.784,191.96,307.136
10/5/2021,    12,970.72,388.288,970.72,1553.152
10/5/2021,    13,696.04,278.416,696.04,1113.664
10/5/2021,    14,700.93,280.372,700.93,1121.488
10/5/2021,    15,33.09,13.236,33.09,52.944
10/5/2021,    16,38.53,15.412,38.53,61.648
10/5/2021,    17,0,0,0,0
10/5/2021,    18,0,0,0,0
10/5/2021,    19,0,0,0,0
10/5/2021,    20,0,0,0,0
10/5/2021,    21,0,0,0,0
10/5/2021,    22,0,0,0,0
10/5/2021,    23,0,0,0,0
10/6/2021,    0,0,0,0,0
10/6/2021,    1,0,0,0,0
10/6/2021,    2,0,0,0,0
10/6/2021,    3,0,0,0,0
10/6/2021,    4,0,0,0,0
10/6/2021,    5,0,0,0,0
10/6/2021,    6,35,14,35,56
10/6/2021,    7,719.92,287.968,719.92,1151.872
10/6/2021,    8,1241.42,496.568,1241.42,1986.272
10/6/2021,    9,1762.78,705.112,1762.78,2820.448
10/6/2021,    10,1950.33,780.132,1950.33,3120.528
10/6/2021,    11,1839.18,735.672,1839.18,2942.688
10/6/2021,    12,791.51,316.604,791.51,1266.416
10/6/2021,    13,1035.58,414.232,1035.58,1656.928
10/6/2021,    14,1224.14,489.656,1224.14,1958.624
10/6/2021,    15,935.67,374.268,935.67,1497.072
10/6/2021,    16,399.54,159.816,399.54,639.264
10/6/2021,    17,0,0,0,0
10/6/2021,    18,0,0,0,0
10/6/2021,    19,0,0,0,0
10/6/2021,    20,0,0,0,0
10/6/2021,    21,0,0,0,0
10/6/2021,    22,0,0,0,0
10/6/2021,    23,0,0,0,0
10/7/2021,    0,0,0,0,0
10/7/2021,    1,0,0,0,0
10/7/2021,    2,0,0,0,0
10/7/2021,    3,0,0,0,0
10/7/2021,    4,0,0,0,0
10/7/2021,    5,0,0,0,0
10/7/2021,    6,9.99,3.996,9.99,15.984
10/7/2021,    7,640.35,256.14,640.35,1024.56
10/7/2021,    8,1173.25,469.3,1173.25,1877.2
10/7/2021,    9,1757.87,703.148,1757.87,2812.592
10/7/2021,    10,1517.09,606.836,1517.09,2427.344
10/7/2021,    11,431.97,172.788,431.97,691.152
10/7/2021,    12,1640.88,656.352,1640.88,2625.408
10/7/2021,    13,481.65,192.66,481.65,770.64
10/7/2021,    14,393.99,157.596,393.99,630.384
10/7/2021,    15,415.93,166.372,415.93,665.488
10/7/2021,    16,51.86,20.744,51.86,82.976
10/7/2021,    17,0,0,0,0
10/7/2021,    18,0,0,0,0
10/7/2021,    19,0,0,0,0
10/7/2021,    20,0,0,0,0
10/7/2021,    21,0,0,0,0
10/7/2021,    22,0,0,0,0
10/7/2021,    23,0,0,0,0
10/8/2021,    0,0,0,0,0
10/8/2021,    1,0,0,0,0
10/8/2021,    2,0,0,0,0
10/8/2021,    3,0,0,0,0
10/8/2021,    4,0,0,0,0
10/8/2021,    5,0,0,0,0
10/8/2021,    6,0,0,0,0
10/8/2021,    7,209.98,83.992,209.98,335.968
10/8/2021,    8,332.58,133.032,332.58,532.128
10/8/2021,    9,224.88,89.952,224.88,359.808
10/8/2021,    10,202.23,80.892,202.23,323.568
10/8/2021,    11,233.39,93.356,233.39,373.424
10/8/2021,    12,0,0,0,0
10/8/2021,    13,274.56,109.824,274.56,439.296
10/8/2021,    14,228.72,91.488,228.72,365.952
10/8/2021,    15,220.05,88.02,220.05,352.08
10/8/2021,    16,95.74,38.296,95.74,153.184
10/8/2021,    17,0,0,0,0
10/8/2021,    18,0,0,0,0
10/8/2021,    19,0,0,0,0
10/8/2021,    20,0,0,0,0
10/8/2021,    21,0,0,0,0
10/8/2021,    22,0,0,0,0
10/8/2021,    23,0,0,0,0
10/9/2021,    0,0,0,0,0
10/9/2021,    1,0,0,0,0
10/9/2021,    2,0,0,0,0
10/9/2021,    3,0,0,0,0
10/9/2021,    4,0,0,0,0
10/9/2021,    5,0,0,0,0
10/9/2021,    6,0,0,0,0
10/9/2021,    7,138.55,55.42,138.55,221.68
10/9/2021,    8,167.75,67.1,167.75,268.4
10/9/2021,    9,126.99,50.796,126.99,203.184
10/9/2021,    10,190.33,76.132,190.33,304.528
10/9/2021,    11,311.08,124.432,311.08,497.728
10/9/2021,    12,249.37,99.748,249.37,398.992
10/9/2021,    13,701.59,280.636,701.59,1122.544
10/9/2021,    14,426.83,170.732,426.83,682.928
10/9/2021,    15,566.74,226.696,566.74,906.784
10/9/2021,    16,175.48,70.192,175.48,280.768
10/9/2021,    17,0,0,0,0
10/9/2021,    18,0,0,0,0
10/9/2021,    19,0,0,0,0
10/9/2021,    20,0,0,0,0
10/9/2021,    21,0,0,0,0
10/9/2021,    22,0,0,0,0
10/9/2021,    23,0,0,0,0
10/10/2021,    0,0,0,0,0
10/10/2021,    1,0,0,0,0
10/10/2021,    2,0,0,0,0
10/10/2021,    3,0,0,0,0
10/10/2021,    4,0,0,0,0
10/10/2021,    5,0,0,0,0
10/10/2021,    6,0,0,0,0
10/10/2021,    7,415.63,166.252,415.63,665.008
10/10/2021,    8,620.34,248.136,620.34,992.544
10/10/2021,    9,840.2,336.08,840.2,1344.32
10/10/2021,    10,1728.89,691.556,1728.89,2766.224
10/10/2021,    11,2098.79,839.516,2098.79,3358.064
10/10/2021,    12,2037.68,815.072,2037.68,3260.288
10/10/2021,    13,1838.3,735.32,1838.3,2941.28
10/10/2021,    14,1465.39,586.156,1465.39,2344.624
10/10/2021,    15,1006.05,402.42,1006.05,1609.68
10/10/2021,    16,327.17,130.868,327.17,523.472
10/10/2021,    17,0,0,0,0
10/10/2021,    18,0,0,0,0
10/10/2021,    19,0,0,0,0
10/10/2021,    20,0,0,0,0
10/10/2021,    21,0,0,0,0
10/10/2021,    22,0,0,0,0
10/10/2021,    23,0,0,0,0
10/11/2021,    0,0,0,0,0
10/11/2021,    1,0,0,0,0
10/11/2021,    2,0,0,0,0
10/11/2021,    3,0,0,0,0
10/11/2021,    4,0,0,0,0
10/11/2021,    5,0,0,0,0
10/11/2021,    6,0,0,0,0
10/11/2021,    7,638.77,255.508,638.77,1022.032
10/11/2021,    8,1250.58,500.232,1250.58,2000.928
10/11/2021,    9,1734.49,693.796,1734.49,2775.184
10/11/2021,    10,2050.35,820.14,2050.35,3280.56
10/11/2021,    11,0,0,0,0
10/11/2021,    12,2079.77,831.908,2079.77,3327.632
10/11/2021,    13,1849.72,739.888,1849.72,2959.552
10/11/2021,    14,1490.87,596.348,1490.87,2385.392
10/11/2021,    15,639.22,255.688,639.22,1022.752
10/11/2021,    16,370.12,148.048,370.12,592.192
10/11/2021,    17,0,0,0,0
10/11/2021,    18,0,0,0,0
10/11/2021,    19,0,0,0,0
10/11/2021,    20,0,0,0,0
10/11/2021,    21,0,0,0,0
10/11/2021,    22,0,0,0,0
10/11/2021,    23,0,0,0,0
10/12/2021,    0,0,0,0,0
10/12/2021,    1,0,0,0,0
10/12/2021,    2,0,0,0,0
10/12/2021,    3,0,0,0,0
10/12/2021,    4,0,0,0,0
10/12/2021,    5,0,0,0,0
10/12/2021,    6,0,0,0,0
10/12/2021,    7,92.46,36.984,92.46,147.936
10/12/2021,    8,287.26,114.904,287.26,459.616
10/12/2021,    9,644.05,257.62,644.05,1030.48
10/12/2021,    10,1961.2,784.48,1961.2,3137.92
10/12/2021,    11,0,0,0,0
10/12/2021,    12,1676.7,670.68,1676.7,2682.72
10/12/2021,    13,1435.86,574.344,1435.86,2297.376
10/12/2021,    14,1153.62,461.448,1153.62,1845.792
10/12/2021,    15,595.28,238.112,595.28,952.448
10/12/2021,    16,219.14,87.656,219.14,350.624
10/12/2021,    17,0,0,0,0
10/12/2021,    18,0,0,0,0
10/12/2021,    19,0,0,0,0
10/12/2021,    20,0,0,0,0
10/12/2021,    21,0,0,0,0
10/12/2021,    22,0,0,0,0
10/12/2021,    23,0,0,0,0
10/13/2021,    0,0,0,0,0
10/13/2021,    1,0,0,0,0
10/13/2021,    2,0,0,0,0
10/13/2021,    3,0,0,0,0
10/13/2021,    4,0,0,0,0
10/13/2021,    5,0,0,0,0
10/13/2021,    6,0,0,0,0
10/13/2021,    7,166.62,66.648,166.62,266.592
10/13/2021,    8,521.75,208.7,521.75,834.8
10/13/2021,    9,244.92,97.968,244.92,391.872
10/13/2021,    10,737.58,295.032,737.58,1180.128
10/13/2021,    11,991.86,396.744,991.86,1586.976
10/13/2021,    12,715.34,286.136,715.34,1144.544
10/13/2021,    13,915.49,366.196,915.49,1464.784
10/13/2021,    14,1135.74,454.296,1135.74,1817.184
10/13/2021,    15,774.35,309.74,774.35,1238.96
10/13/2021,    16,306.66,122.664,306.66,490.656
10/13/2021,    17,0,0,0,0
10/13/2021,    18,0,0,0,0
10/13/2021,    19,0,0,0,0
10/13/2021,    20,0,0,0,0
10/13/2021,    21,0,0,0,0
10/13/2021,    22,0,0,0,0
10/13/2021,    23,0,0,0,0
10/14/2021,    0,0,0,0,0
10/14/2021,    1,0,0,0,0
10/14/2021,    2,0,0,0,0
10/14/2021,    3,0,0,0,0
10/14/2021,    4,0,0,0,0
10/14/2021,    5,0,0,0,0
10/14/2021,    6,0,0,0,0
10/14/2021,    7,677.91,271.164,677.91,1084.656
10/14/2021,    8,1274.57,509.828,1274.57,2039.312
10/14/2021,    9,1756.3,702.52,1756.3,2810.08
10/14/2021,    10,2064.37,825.748,2064.37,3302.992
10/14/2021,    11,2038.65,815.46,2038.65,3261.84
10/14/2021,    12,1984.16,793.664,1984.16,3174.656
10/14/2021,    13,1793.97,717.588,1793.97,2870.352
10/14/2021,    14,1448.64,579.456,1448.64,2317.824
10/14/2021,    15,927.3,370.92,927.3,1483.68
10/14/2021,    16,311.25,124.5,311.25,498
10/14/2021,    17,0,0,0,0
10/14/2021,    18,0,0,0,0
10/14/2021,    19,0,0,0,0
10/14/2021,    20,0,0,0,0
10/14/2021,    21,0,0,0,0
10/14/2021,    22,0,0,0,0
10/14/2021,    23,0,0,0,0
10/15/2021,    0,0,0,0,0
10/15/2021,    1,0,0,0,0
10/15/2021,    2,0,0,0,0
10/15/2021,    3,0,0,0,0
10/15/2021,    4,0,0,0,0
10/15/2021,    5,0,0,0,0
10/15/2021,    6,0,0,0,0
10/15/2021,    7,623.1,249.24,623.1,996.96
10/15/2021,    8,875.14,350.056,875.14,1400.224
10/15/2021,    9,1732.53,693.012,1732.53,2772.048
10/15/2021,    10,955.82,382.328,955.82,1529.312
10/15/2021,    11,1776.42,710.568,1776.42,2842.272
10/15/2021,    12,1868.88,747.552,1868.88,2990.208
10/15/2021,    13,1475.28,590.112,1475.28,2360.448
10/15/2021,    14,1361.48,544.592,1361.48,2178.368
10/15/2021,    15,970.83,388.332,970.83,1553.328
10/15/2021,    16,300.04,120.016,300.04,480.064
10/15/2021,    17,0,0,0,0
10/15/2021,    18,0,0,0,0
10/15/2021,    19,0,0,0,0
10/15/2021,    20,0,0,0,0
10/15/2021,    21,0,0,0,0
10/15/2021,    22,0,0,0,0
10/15/2021,    23,0,0,0,0
10/16/2021,    0,0,0,0,0
10/16/2021,    1,0,0,0,0
10/16/2021,    2,0,0,0,0
10/16/2021,    3,0,0,0,0
10/16/2021,    4,0,0,0,0
10/16/2021,    5,0,0,0,0
10/16/2021,    6,0,0,0,0
10/16/2021,    7,636.01,254.404,636.01,1017.616
10/16/2021,    8,1230.49,492.196,1230.49,1968.784
10/16/2021,    9,1674.46,669.784,1674.46,2679.136
10/16/2021,    10,1957.64,783.056,1957.64,3132.224
10/16/2021,    11,1962.19,784.876,1962.19,3139.504
10/16/2021,    12,1925.35,770.14,1925.35,3080.56
10/16/2021,    13,1725.41,690.164,1725.41,2760.656
10/16/2021,    14,1415.58,566.232,1415.58,2264.928
10/16/2021,    15,881.41,352.564,881.41,1410.256
10/16/2021,    16,275.31,110.124,275.31,440.496
10/16/2021,    17,0,0,0,0
10/16/2021,    18,0,0,0,0
10/16/2021,    19,0,0,0,0
10/16/2021,    20,0,0,0,0
10/16/2021,    21,0,0,0,0
10/16/2021,    22,0,0,0,0
10/16/2021,    23,0,0,0,0
10/17/2021,    0,0,0,0,0
10/17/2021,    1,0,0,0,0
10/17/2021,    2,0,0,0,0
10/17/2021,    3,0,0,0,0
10/17/2021,    4,0,0,0,0
10/17/2021,    5,0,0,0,0
10/17/2021,    6,0,0,0,0
10/17/2021,    7,607.64,243.056,607.64,972.224
10/17/2021,    8,1207.89,483.156,1207.89,1932.624
10/17/2021,    9,1697.54,679.016,1697.54,2716.064
10/17/2021,    10,1961.73,784.692,1961.73,3138.768
10/17/2021,    11,1974.97,789.988,1974.97,3159.952
10/17/2021,    12,1915.38,766.152,1915.38,3064.608
10/17/2021,    13,1699,679.6,1699,2718.4
10/17/2021,    14,1422.48,568.992,1422.48,2275.968
10/17/2021,    15,840.23,336.092,840.23,1344.368
10/17/2021,    16,174.96,69.984,174.96,279.936
10/17/2021,    17,0,0,0,0
10/17/2021,    18,0,0,0,0
10/17/2021,    19,0,0,0,0
10/17/2021,    20,0,0,0,0
10/17/2021,    21,0,0,0,0
10/17/2021,    22,0,0,0,0
10/17/2021,    23,0,0,0,0
10/18/2021,    0,0,0,0,0
10/18/2021,    1,0,0,0,0
10/18/2021,    2,0,0,0,0
10/18/2021,    3,0,0,0,0
10/18/2021,    4,0,0,0,0
10/18/2021,    5,0,0,0,0
10/18/2021,    6,0,0,0,0
10/18/2021,    7,334.26,133.704,334.26,534.816
10/18/2021,    8,1000.83,400.332,1000.83,1601.328
10/18/2021,    9,1576.13,630.452,1576.13,2521.808
10/18/2021,    10,1413.31,565.324,1413.31,2261.296
10/18/2021,    11,1740.57,696.228,1740.57,2784.912
10/18/2021,    12,1490.34,596.136,1490.34,2384.544
10/18/2021,    13,1402.55,561.02,1402.55,2244.08
10/18/2021,    14,315.3,126.12,315.3,504.48
10/18/2021,    15,703.14,281.256,703.14,1125.024
10/18/2021,    16,290.02,116.008,290.02,464.032
10/18/2021,    17,0,0,0,0
10/18/2021,    18,0,0,0,0
10/18/2021,    19,0,0,0,0
10/18/2021,    20,0,0,0,0
10/18/2021,    21,0,0,0,0
10/18/2021,    22,0,0,0,0
10/18/2021,    23,0,0,0,0
10/19/2021,    0,0,0,0,0
10/19/2021,    1,0,0,0,0
10/19/2021,    2,0,0,0,0
10/19/2021,    3,0,0,0,0
10/19/2021,    4,0,0,0,0
10/19/2021,    5,0,0,0,0
10/19/2021,    6,0,0,0,0
10/19/2021,    7,498.15,199.26,498.15,797.04
10/19/2021,    8,775.84,310.336,775.84,1241.344
10/19/2021,    9,1659.53,663.812,1659.53,2655.248
10/19/2021,    10,1851.3,740.52,1851.3,2962.08
10/19/2021,    11,1909.62,763.848,1909.62,3055.392
10/19/2021,    12,1832.2,732.88,1832.2,2931.52
10/19/2021,    13,1656.86,662.744,1656.86,2650.976
10/19/2021,    14,1378.98,551.592,1378.98,2206.368
10/19/2021,    15,799.88,319.952,799.88,1279.808
10/19/2021,    16,273.6,109.44,273.6,437.76
10/19/2021,    17,0,0,0,0
10/19/2021,    18,0,0,0,0
10/19/2021,    19,0,0,0,0
10/19/2021,    20,0,0,0,0
10/19/2021,    21,0,0,0,0
10/19/2021,    22,0,0,0,0
10/19/2021,    23,0,0,0,0
10/20/2021,    0,0,0,0,0
10/20/2021,    1,0,0,0,0
10/20/2021,    2,0,0,0,0
10/20/2021,    3,0,0,0,0
10/20/2021,    4,0,0,0,0
10/20/2021,    5,0,0,0,0
10/20/2021,    6,0,0,0,0
10/20/2021,    7,26.16,10.464,26.16,41.856
10/20/2021,    8,429.29,171.716,429.29,686.864
10/20/2021,    9,92.43,36.972,92.43,147.888
10/20/2021,    10,377.18,150.872,377.18,603.488
10/20/2021,    11,1042.04,416.816,1042.04,1667.264
10/20/2021,    12,1343.65,537.46,1343.65,2149.84
10/20/2021,    13,1364.6,545.84,1364.6,2183.36
10/20/2021,    14,665.88,266.352,665.88,1065.408
10/20/2021,    15,105.74,42.296,105.74,169.184
10/20/2021,    16,44.02,17.608,44.02,70.432
10/20/2021,    17,0,0,0,0
10/20/2021,    18,0,0,0,0
10/20/2021,    19,0,0,0,0
10/20/2021,    20,0,0,0,0
10/20/2021,    21,0,0,0,0
10/20/2021,    22,0,0,0,0
10/20/2021,    23,0,0,0,0
10/21/2021,    0,0,0,0,0
10/21/2021,    1,0,0,0,0
10/21/2021,    2,0,0,0,0
10/21/2021,    3,0,0,0,0
10/21/2021,    4,0,0,0,0
10/21/2021,    5,0,0,0,0
10/21/2021,    6,0,0,0,0
10/21/2021,    7,434.23,173.692,434.23,694.768
10/21/2021,    8,283.81,113.524,283.81,454.096
10/21/2021,    9,342.85,137.14,342.85,548.56
10/21/2021,    10,1679.46,671.784,1679.46,2687.136
10/21/2021,    11,1905.2,762.08,1905.2,3048.32
10/21/2021,    12,1829.27,731.708,1829.27,2926.832
10/21/2021,    13,1499.56,599.824,1499.56,2399.296
10/21/2021,    14,939.28,375.712,939.28,1502.848
10/21/2021,    15,775.67,310.268,775.67,1241.072
10/21/2021,    16,152.05,60.82,152.05,243.28
10/21/2021,    17,0,0,0,0
10/21/2021,    18,0,0,0,0
10/21/2021,    19,0,0,0,0
10/21/2021,    20,0,0,0,0
10/21/2021,    21,0,0,0,0
10/21/2021,    22,0,0,0,0
10/21/2021,    23,0,0,0,0
10/22/2021,    0,0,0,0,0
10/22/2021,    1,0,0,0,0
10/22/2021,    2,0,0,0,0
10/22/2021,    3,0,0,0,0
10/22/2021,    4,0,0,0,0
10/22/2021,    5,0,0,0,0
10/22/2021,    6,0,0,0,0
10/22/2021,    7,98.09,39.236,98.09,156.944
10/22/2021,    8,182.08,72.832,182.08,291.328
